#-----------------------------------------------------------------------------
# Date d'extraction : 31/08/2021 - 07h58 loc.
#-----------------------------------------------------------------------------
# Producteur : DSM
# Experience : IFM2009
# Modele     : ARPEGE_V4_CNRM (SST_CNRM)
# Scenario :
#     A2 : scenario pessimiste
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM : Indicateur feux de for�t
#     NORIFM20 : Indicateur feux de for�t nbj sup � 20
#     NORIFM40 : Indicateur feux de for�t nbj sup � 40
#     NORIFM60 : Indicateur feux de for�t nbj sup � 60
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORIFM;NORIFM20;NORIFM40;NORIFM60;
14664;48.8898;3.4814;A2;H1;4.94;21.3;3.85;0.1;
14665;48.8887;3.5904;A2;H1;4.68;19.55;3;0.05;
14666;48.8875;3.6994;A2;H1;4.64;19.4;2.75;0.05;
14667;48.8862;3.8084;A2;H1;4.54;19.15;1.4;0;
14668;48.8848;3.9174;A2;H1;4.72;19.25;2.9;0;
14669;48.8833;4.0264;A2;H1;5.07;23.9;3.2;0.1;
14670;48.8817;4.1354;A2;H1;5.07;23.9;3.2;0.1;
14671;48.88;4.2444;A2;H1;5.02;23.65;3.15;0.1;
14672;48.8782;4.3533;A2;H1;5.12;24.3;3.35;0.15;
14673;48.8763;4.4623;A2;H1;5.12;24.3;3.35;0.15;
14674;48.8743;4.5713;A2;H1;4.86;22.9;3;0.05;
14675;48.8722;4.6802;A2;H1;4.59;19.9;2.8;0.1;
14676;48.8701;4.7892;A2;H1;4.18;18.15;2.3;0.1;
14677;48.8678;4.8981;A2;H1;4.78;23.3;4;0.6;
14678;48.8654;5.007;A2;H1;4.72;22.9;3.95;0.65;
14679;48.8629;5.1159;A2;H1;4.54;20.7;3.55;0.6;
14680;48.8603;5.2248;A2;H1;4.27;19.35;3.35;0.55;
14681;48.8576;5.3337;A2;H1;4.28;19.35;3.35;0.55;
14682;48.8548;5.4426;A2;H1;4.29;19.4;3.3;0.55;
14683;48.8519;5.5515;A2;H1;4.73;21.85;3.85;0.5;
14684;48.8489;5.6603;A2;H1;4.64;21.95;3.25;0.4;
14685;48.8458;5.7692;A2;H1;5.53;26.55;5.4;1.55;
14686;48.8427;5.878;A2;H1;5.46;26.3;5.45;1.35;
14687;48.8394;5.9868;A2;H1;5.46;26.3;5.35;1.35;
14688;48.836;6.0956;A2;H1;5.57;26.9;5.55;1.35;
14689;48.8325;6.2044;A2;H1;5.5;26.45;5.25;1.5;
14690;48.8289;6.3131;A2;H1;4.74;22.15;3.9;0.35;
14691;48.8252;6.4219;A2;H1;4.65;22.25;4.2;0.45;
14692;48.8214;6.5306;A2;H1;4.25;18.25;3.15;0.2;
14693;48.8176;6.6394;A2;H1;4.24;18.25;3.15;0.2;
14694;48.8136;6.7481;A2;H1;4.34;18.85;3.4;0.25;
14695;48.8095;6.8568;A2;H1;4.13;17.3;2.1;0.05;
14696;48.8053;6.9654;A2;H1;4.09;16.9;2.15;0.05;
14697;48.801;7.0741;A2;H1;3.99;16.1;2.4;0.25;
14698;48.7966;7.1827;A2;H1;3.97;16.05;2.2;0.05;
14699;48.7922;7.2914;A2;H1;3.98;16.05;2.4;0.25;
14700;48.7876;7.4;A2;H1;4.43;18.1;2.45;0.2;
14701;48.7829;7.5085;A2;H1;4.34;18.45;1.3;0.05;
14702;48.7781;7.6171;A2;H1;4.36;18.8;1.35;0.05;
14703;48.7733;7.7256;A2;H1;3.43;10.7;0.75;0.05;
14704;48.7683;7.8342;A2;H1;3.55;11.45;0.75;0.05;
14705;48.7632;7.9427;A2;H1;3.6;12.45;0.45;0;
14745;48.8349;-3.2774;A2;H1;4.43;14.05;2.05;0.35;
14761;48.9043;-1.5367;A2;H1;3.13;7.1;0.45;0.05;
14762;48.9077;-1.4278;A2;H1;3.06;6.4;0.35;0;
14763;48.9111;-1.3188;A2;H1;3;6.35;0.3;0;
14764;48.9144;-1.2099;A2;H1;3.01;6.65;0.3;0;
14765;48.9176;-1.1009;A2;H1;2.97;6.65;0.3;0;
14766;48.9207;-0.9919;A2;H1;4.47;14.15;3.45;0.5;
14767;48.9237;-0.8829;A2;H1;4.44;13.9;3.45;0.5;
14768;48.9266;-0.7739;A2;H1;4.33;13.55;3.35;0.45;
14769;48.9294;-0.6649;A2;H1;4.32;13.8;3.45;0.45;
14770;48.9321;-0.5558;A2;H1;4.34;13.55;3.4;0.45;
14771;48.9347;-0.4468;A2;H1;4.33;14.05;3.3;0.35;
14772;48.9372;-0.3377;A2;H1;4.31;13.95;3.3;0.35;
14773;48.9396;-0.2286;A2;H1;5.41;21.05;6.5;1.5;
14774;48.9419;-0.1196;A2;H1;5.51;21.8;6.1;1.25;
14775;48.9441;-0.0105;A2;H1;5.52;21.9;6.25;1.3;
14776;48.9462;0.0986;A2;H1;5.4;21.1;6.5;1.4;
14777;48.9482;0.2077;A2;H1;4.22;14.55;4.75;0.6;
14778;48.9501;0.3169;A2;H1;4.39;15.95;5.8;2.05;
14779;48.9519;0.426;A2;H1;4.36;15.95;5.5;1.7;
14780;48.9536;0.5351;A2;H1;5.07;20.9;6.85;2.4;
14781;48.9552;0.6443;A2;H1;5.07;20.9;6.75;2.4;
14782;48.9567;0.7534;A2;H1;5.92;27.4;7.2;1.6;
14783;48.9581;0.8626;A2;H1;5.94;27.5;7;1.55;
14784;48.9594;0.9717;A2;H1;5.98;27.9;7.05;1.6;
14785;48.9606;1.0809;A2;H1;6.01;28.1;7;1.6;
14786;48.9617;1.1901;A2;H1;6;28.05;7;1.7;
14787;48.9627;1.2992;A2;H1;6.14;28.85;7;2.65;
14788;48.9636;1.4084;A2;H1;6.12;28.9;7.6;3;
14789;48.9644;1.5176;A2;H1;6.03;28.5;7.45;3.15;
14790;48.9651;1.6268;A2;H1;6.46;30.9;6.95;2.45;
14791;48.9657;1.736;A2;H1;5.81;24.1;3.9;0;
14792;48.9662;1.8451;A2;H1;5.84;24.15;4;0;
14793;48.9666;1.9543;A2;H1;5.86;24.35;3.65;0;
14794;48.9669;2.0635;A2;H1;5.9;24.9;3.75;0;
14795;48.9671;2.1727;A2;H1;6.1;29.55;5.05;0.4;
14796;48.9672;2.2819;A2;H1;6.11;29.6;5.05;0.4;
14797;48.9672;2.3911;A2;H1;6.12;29.7;5.05;0.4;
14798;48.9671;2.5003;A2;H1;6.59;32.85;5.75;0.65;
14799;48.9669;2.6095;A2;H1;6.18;28.95;5.65;0.7;
14800;48.9666;2.7187;A2;H1;5.84;27.5;5.45;0.6;
14801;48.9662;2.8279;A2;H1;5.85;28.05;4.05;0;
14802;48.9657;2.9371;A2;H1;5.95;28.75;4.25;0.05;
14803;48.9651;3.0462;A2;H1;5.87;28.3;4.1;0;
14804;48.9644;3.1554;A2;H1;5.75;28.1;4.4;0.05;
14805;48.9636;3.2646;A2;H1;5.37;25.1;4.55;0.1;
14806;48.9627;3.3738;A2;H1;5.05;22.7;3.65;0.1;
14807;48.9617;3.483;A2;H1;4.91;21.05;3.7;0.1;
14808;48.9606;3.5921;A2;H1;4.96;21.7;3.7;0.1;
14809;48.9594;3.7013;A2;H1;4.71;19.7;3;0.05;
14810;48.9581;3.8104;A2;H1;4.59;18.8;2.25;0;
14811;48.9567;3.9196;A2;H1;4.65;18.8;2.45;0;
14812;48.9552;4.0287;A2;H1;5.05;23.2;2.55;0;
14813;48.9536;4.1379;A2;H1;5.22;24.8;3.4;0.15;
14814;48.9519;4.247;A2;H1;5.18;24.7;3.4;0.15;
14815;48.9501;4.3561;A2;H1;5.2;24.7;3.4;0.15;
14816;48.9482;4.4653;A2;H1;4.94;23.25;3.05;0.1;
14817;48.9462;4.5744;A2;H1;4.69;20.35;2.95;0.15;
14818;48.9441;4.6835;A2;H1;4.56;19.4;2.8;0.1;
14819;48.9419;4.7926;A2;H1;4.09;15.55;2.1;0.1;
14820;48.9396;4.9016;A2;H1;4.04;16.8;2.1;0.1;
14821;48.9372;5.0107;A2;H1;4.75;23.25;3.95;0.6;
14822;48.9347;5.1198;A2;H1;4.52;21.75;3.85;0.6;
14823;48.9321;5.2288;A2;H1;4.38;19.75;3.45;0.6;
14824;48.9294;5.3379;A2;H1;4.26;19.3;3.35;0.5;
14825;48.9266;5.4469;A2;H1;4.84;22.35;4;0.55;
14826;48.9238;5.5559;A2;H1;4.73;21.9;3.75;0.5;
14827;48.9208;5.6649;A2;H1;4.57;21.75;3.25;0.4;
14828;48.9177;5.7739;A2;H1;4.73;22.5;3.65;0.5;
14829;48.9145;5.8829;A2;H1;4.45;20.65;3.4;0.45;
14830;48.9112;5.9919;A2;H1;4.57;21.55;3.45;0.45;
14831;48.9078;6.1008;A2;H1;4.79;22.7;3.65;0.4;
14832;48.9043;6.2097;A2;H1;5.67;28.45;5.75;1.4;
14833;48.9007;6.3187;A2;H1;4.57;20.9;3.55;0.35;
14834;48.897;6.4276;A2;H1;4.59;20.9;3.55;0.35;
14835;48.8932;6.5365;A2;H1;4.03;17.1;2.3;0.05;
14836;48.8893;6.6453;A2;H1;4.04;17.1;2.3;0.05;
14837;48.8854;6.7542;A2;H1;4.22;17.9;3.25;0.2;
14838;48.8813;6.863;A2;H1;4.16;17.3;2.15;0.05;
14839;48.8771;6.9719;A2;H1;4.12;17.2;2.1;0.05;
14840;48.8728;7.0807;A2;H1;3.98;16.05;2.4;0.25;
14841;48.8684;7.1894;A2;H1;3.94;15.9;2.35;0.25;
14842;48.8639;7.2982;A2;H1;3.93;15.8;2.35;0.25;
14843;48.8593;7.407;A2;H1;4.01;16.7;1.5;0.05;
14844;48.8547;7.5157;A2;H1;4.34;18.5;1.3;0.05;
14845;48.8499;7.6244;A2;H1;4.39;18.85;1.35;0.05;
14846;48.845;7.7331;A2;H1;4.49;19.55;1.15;0.05;
14847;48.84;7.8418;A2;H1;3.52;11.15;0.75;0.05;
14848;48.8349;7.9504;A2;H1;3.58;11.6;0.8;0.05;
14849;48.8297;8.059;A2;H1;3.49;11.35;0.75;0.05;
14904;48.9761;-1.5421;A2;H1;3.02;6.25;0.45;0.05;
14905;48.9796;-1.433;A2;H1;3;6.25;0.45;0.05;
14906;48.983;-1.3239;A2;H1;3;6.15;0.3;0;
14907;48.9863;-1.2148;A2;H1;2.99;6.35;0.35;0;
14908;48.9895;-1.1057;A2;H1;3.07;6.95;0.05;0;
14909;48.9926;-0.9965;A2;H1;3.06;7.1;0.15;0;
14910;48.9955;-0.8874;A2;H1;4.35;13.6;3.45;0.45;
14911;48.9984;-0.7782;A2;H1;4.28;13.8;3.35;0.25;
14912;49.0012;-0.669;A2;H1;4.33;13.85;3.45;0.45;
14913;49.0039;-0.5598;A2;H1;4.34;13.5;3.35;0.45;
14914;49.0065;-0.4506;A2;H1;4.43;14.75;3.35;0.45;
14915;49.009;-0.3414;A2;H1;5.43;20.3;5.25;1.35;
14916;49.0114;-0.2322;A2;H1;5.44;20.9;5;0.75;
14917;49.0137;-0.123;A2;H1;5.52;22.1;6.2;1;
14918;49.0159;-0.0137;A2;H1;5.6;22.35;6.3;1.3;
14919;49.018;0.0955;A2;H1;4.24;14.6;4.55;0.4;
14920;49.02;0.2048;A2;H1;4.21;14.55;4.55;0.4;
14921;49.0219;0.3141;A2;H1;4.27;15.85;4.8;0.75;
14922;49.0237;0.4233;A2;H1;4.28;15.85;4.85;0.8;
14923;49.0254;0.5326;A2;H1;5.06;20.9;6.8;2.05;
14924;49.027;0.6419;A2;H1;5.07;20.95;6.75;2;
14925;49.0285;0.7512;A2;H1;5.09;21.1;6.75;1.8;
14926;49.0299;0.8605;A2;H1;5.98;27.7;7.2;1.65;
14927;49.0312;0.9698;A2;H1;5.99;28;7.05;1.6;
14928;49.0324;1.0791;A2;H1;6;28.1;6.9;1.6;
14929;49.0335;1.1885;A2;H1;6.16;28.85;7.05;2.6;
14930;49.0345;1.2978;A2;H1;6.12;28.9;7.6;2.95;
14931;49.0355;1.4071;A2;H1;6.05;28.35;7.5;3.05;
14932;49.0363;1.5164;A2;H1;6.48;32.2;7.1;1.6;
14933;49.037;1.6258;A2;H1;6.75;34.15;7.3;1.8;
14934;49.0376;1.7351;A2;H1;6.39;30.8;7.15;1.95;
14935;49.0381;1.8445;A2;H1;6.14;29;6;0.35;
14936;49.0385;1.9538;A2;H1;6.11;28.4;5.6;0.35;
14937;49.0388;2.0631;A2;H1;6.12;29.65;5.05;0.4;
14938;49.039;2.1725;A2;H1;6.08;29.55;5;0.45;
14939;49.0391;2.2818;A2;H1;5.84;27.3;5;0.45;
14940;49.0391;2.3912;A2;H1;5.93;27.95;5.15;0.65;
14941;49.039;2.5005;A2;H1;5.93;27.95;5.15;0.65;
14942;49.0388;2.6099;A2;H1;5.78;26.8;5;0.2;
14943;49.0385;2.7192;A2;H1;5.74;26.7;5.2;0.55;
14944;49.0381;2.8286;A2;H1;5.79;27.05;5.5;0.65;
14945;49.0376;2.9379;A2;H1;5.77;26.9;5.45;0.6;
14946;49.037;3.0472;A2;H1;5.79;27.05;5.5;0.65;
14947;49.0363;3.1566;A2;H1;5.59;26.8;4.5;0.1;
14948;49.0355;3.2659;A2;H1;5.18;23.9;4.1;0.1;
14949;49.0346;3.3752;A2;H1;5.15;23.25;4.05;0.1;
14950;49.0336;3.4845;A2;H1;5.09;22.9;3.7;0.1;
14951;49.0325;3.5939;A2;H1;4.99;22;3.7;0.1;
14952;49.0313;3.7032;A2;H1;4.68;19;2.7;0;
14953;49.03;3.8125;A2;H1;4.6;19.35;1.45;0;
14954;49.0286;3.9218;A2;H1;5.02;22.9;2.5;0;
14955;49.0271;4.0311;A2;H1;5.22;24.4;3.35;0;
14956;49.0255;4.1404;A2;H1;5.28;25.05;3.55;0.15;
14957;49.0238;4.2497;A2;H1;5.22;24.8;3.4;0.15;
14958;49.022;4.3589;A2;H1;5.01;23.65;3.15;0.1;
14959;49.0201;4.4682;A2;H1;4.9;23;3.05;0.05;
14960;49.0181;4.5775;A2;H1;4.18;17.1;2.2;0.1;
14961;49.016;4.6867;A2;H1;4.14;16.45;2.2;0.1;
14962;49.0138;4.796;A2;H1;4.17;16.95;2.2;0.1;
14963;49.0115;4.9052;A2;H1;4.08;17.1;2.15;0.05;
14964;49.0091;5.0144;A2;H1;3.98;16.3;2.1;0.1;
14965;49.0066;5.1236;A2;H1;4.53;21.85;3.8;0.6;
14966;49.004;5.2328;A2;H1;4.21;19.4;3.2;0.35;
14967;49.0013;5.342;A2;H1;4.27;19.55;3.3;0.4;
14968;48.9985;5.4512;A2;H1;4.88;23.15;3.75;0.35;
14969;48.9956;5.5604;A2;H1;4.42;20.45;2.8;0.1;
14970;48.9926;5.6695;A2;H1;4.43;20.9;3;0.25;
14971;48.9895;5.7787;A2;H1;4.77;22.5;3.25;0.4;
14972;48.9863;5.8878;A2;H1;4.58;21.55;3.45;0.45;
14973;48.983;5.9969;A2;H1;4.63;21.95;3.55;0.4;
14974;48.9796;6.106;A2;H1;4.78;22.75;3.8;0.45;
14975;48.9761;6.2151;A2;H1;4.66;21.3;3.75;0.3;
14976;48.9725;6.3242;A2;H1;4.55;20.75;3.55;0.3;
14977;48.9688;6.4332;A2;H1;4.66;21.3;3.75;0.3;
14978;48.965;6.5423;A2;H1;4.02;17;2.35;0.05;
14979;48.9611;6.6513;A2;H1;4.03;17.1;2.3;0.05;
14980;48.9571;6.7603;A2;H1;4.09;17.1;2.3;0.05;
14981;48.953;6.8693;A2;H1;4.18;17.4;2.1;0.05;
14982;48.9489;6.9783;A2;H1;4.14;16.7;2.6;0.35;
14983;48.9446;7.0872;A2;H1;4.05;16.35;2.5;0.35;
14984;48.9402;7.1962;A2;H1;4.02;16.25;2.4;0.3;
14985;48.9357;7.3051;A2;H1;3.84;14.9;2.15;0.25;
14986;48.9311;7.414;A2;H1;3.88;16.2;1.3;0.05;
14987;48.9264;7.5229;A2;H1;3.92;16.4;1.5;0.05;
14988;48.9216;7.6317;A2;H1;4.04;16.8;1.5;0.05;
14989;48.9167;7.7406;A2;H1;4.38;18.85;1.3;0.05;
14990;48.9117;7.8494;A2;H1;4.46;19.45;1.1;0.05;
14991;48.9066;7.9582;A2;H1;3.5;11.05;0.75;0.05;
14992;48.9015;8.067;A2;H1;3.42;10.9;0.6;0.05;
15047;49.0479;-1.5475;A2;H1;3;6.2;0.45;0.05;
15048;49.0514;-1.4383;A2;H1;3;6.15;0.3;0;
15049;49.0548;-1.329;A2;H1;2.99;6.45;0.3;0;
15050;49.0581;-1.2197;A2;H1;3;6.25;0.3;0;
15051;49.0613;-1.1105;A2;H1;3.05;6.45;0.45;0.05;
15052;49.0644;-1.0012;A2;H1;3.07;7.05;0.05;0;
15053;49.0674;-0.8919;A2;H1;3.04;7.2;0.1;0;
15054;49.0703;-0.7825;A2;H1;4.38;13.75;3.4;0.4;
15055;49.0731;-0.6732;A2;H1;4.43;14.05;3.4;0.45;
15056;49.0758;-0.5639;A2;H1;4.41;14.8;3.35;0.4;
15057;49.0784;-0.4545;A2;H1;5.5;21.05;5.05;1.2;
15058;49.0809;-0.3452;A2;H1;5.52;21.1;5;1.1;
15059;49.0833;-0.2358;A2;H1;5.55;21.4;5.05;1.05;
15060;49.0856;-0.1264;A2;H1;5.59;21.6;5.05;1.25;
15061;49.0878;-0.017;A2;H1;5.65;22.75;6.25;1.3;
15062;49.0899;0.0924;A2;H1;4.22;14.6;4.4;0.35;
15063;49.0919;0.2018;A2;H1;4.27;15.95;4.5;0.6;
15064;49.0938;0.3112;A2;H1;4.26;15.85;4.5;0.6;
15065;49.0956;0.4207;A2;H1;5.08;20.9;6.75;2.4;
15066;49.0973;0.5301;A2;H1;5.07;20.95;6.75;2.05;
15067;49.0989;0.6395;A2;H1;5.1;21.05;6.75;2.05;
15068;49.1004;0.749;A2;H1;5.11;21;6.75;1.85;
15069;49.1018;0.8585;A2;H1;5.99;27.8;7.1;1.7;
15070;49.1031;0.9679;A2;H1;6;28.05;7;1.7;
15071;49.1043;1.0774;A2;H1;6.04;28.3;7.05;1.55;
15072;49.1054;1.1869;A2;H1;6.2;29.4;7.05;2.25;
15073;49.1064;1.2963;A2;H1;6.09;28.65;7.6;3.2;
15074;49.1073;1.4058;A2;H1;6.14;28.9;7.6;3.05;
15075;49.1081;1.5153;A2;H1;6.07;28.35;7.45;3.15;
15076;49.1088;1.6248;A2;H1;5.95;28.35;7.05;1.9;
15077;49.1094;1.7343;A2;H1;6.14;29.5;6.15;0.8;
15078;49.1099;1.8438;A2;H1;6.17;29.55;6.35;1;
15079;49.1103;1.9533;A2;H1;6.27;30.95;6.25;1;
15080;49.1106;2.0628;A2;H1;6.26;30.5;6.2;1;
15081;49.1108;2.1723;A2;H1;6.19;30.15;5.7;0.65;
15082;49.1109;2.2818;A2;H1;6.01;29;5.1;0.45;
15083;49.1109;2.3913;A2;H1;6.02;29.05;5.1;0.55;
15084;49.1108;2.5007;A2;H1;5.49;24.25;4.55;0.65;
15085;49.1106;2.6102;A2;H1;5.49;24.25;4.6;0.65;
15086;49.1103;2.7197;A2;H1;5.41;24.2;4.75;0.8;
15087;49.1099;2.8292;A2;H1;5.37;23.85;4.8;0.85;
15088;49.1094;2.9387;A2;H1;5.36;23.75;4.8;1;
15089;49.1088;3.0482;A2;H1;5.44;24.3;4.8;0.85;
15090;49.1081;3.1577;A2;H1;5.39;25.2;4.5;0.1;
15091;49.1073;3.2672;A2;H1;5.3;24.65;4.3;0.1;
15092;49.1064;3.3767;A2;H1;4.99;22.05;3.7;0.1;
15093;49.1054;3.4861;A2;H1;4.93;21.3;3.85;0.1;
15094;49.1043;3.5956;A2;H1;4.95;21.5;3.8;0.1;
15095;49.1031;3.7051;A2;H1;4.98;22.45;2.35;0;
15096;49.1018;3.8145;A2;H1;4.7;20.55;1.45;0;
15097;49.1004;3.924;A2;H1;4.54;19;1.2;0;
15098;49.0989;4.0335;A2;H1;4.62;19.6;1.45;0;
15099;49.0973;4.1429;A2;H1;4.72;20.6;1.55;0;
15100;49.0956;4.2523;A2;H1;4.52;20.1;2.3;0;
15101;49.0938;4.3618;A2;H1;4.47;19.5;2.25;0;
15102;49.0919;4.4712;A2;H1;4.36;18.6;1.75;0;
15103;49.0899;4.5806;A2;H1;4.2;17.3;2.2;0.1;
15104;49.0878;4.69;A2;H1;4.15;16.45;2.2;0.1;
15105;49.0856;4.7994;A2;H1;4.11;17.4;2.15;0.1;
15106;49.0833;4.9088;A2;H1;4.01;16.45;2.1;0.1;
15107;49.0809;5.0182;A2;H1;4.04;17.4;2.4;0.05;
15108;49.0784;5.1275;A2;H1;3.92;16.15;2;0;
15109;49.0758;5.2369;A2;H1;4.26;19.55;3.3;0.4;
15110;49.0731;5.3462;A2;H1;4.83;22.95;3.6;0.35;
15111;49.0703;5.4556;A2;H1;4.63;21;3.55;0.25;
15112;49.0674;5.5649;A2;H1;4.57;21.75;3.1;0.2;
15113;49.0644;5.6742;A2;H1;4.81;22.7;3.3;0.45;
15114;49.0613;5.7835;A2;H1;4.83;22.75;3.4;0.45;
15115;49.0581;5.8928;A2;H1;4.61;21.7;3.5;0.45;
15116;49.0548;6.002;A2;H1;4.33;19.75;3.05;0.1;
15117;49.0514;6.1113;A2;H1;4.88;23.2;3.95;0.4;
15118;49.0479;6.2205;A2;H1;4.76;22.4;3.95;0.3;
15119;49.0443;6.3297;A2;H1;4.67;21.45;3.7;0.3;
15120;49.0406;6.4389;A2;H1;4.58;20.9;3.55;0.35;
15121;49.0368;6.5481;A2;H1;3.95;17.05;1.95;0.05;
15122;49.0329;6.6573;A2;H1;4;17.55;2.2;0.05;
15123;49.0289;6.7665;A2;H1;4.04;16.9;2.7;0.05;
15124;49.0248;6.8756;A2;H1;4.15;17.75;2.55;0.05;
15125;49.0206;6.9847;A2;H1;4.16;17.75;2.55;0.05;
15126;49.0163;7.0938;A2;H1;3.88;14.7;2.25;0.3;
15127;49.0119;7.2029;A2;H1;3.67;13.35;1.75;0.05;
15128;49.0074;7.312;A2;H1;3.55;12.15;1.65;0.05;
15129;49.0028;7.4211;A2;H1;3.58;12.8;0.85;0.05;
15130;48.9981;7.5301;A2;H1;3.69;13.85;1.05;0.05;
15131;48.9933;7.6391;A2;H1;3.76;15.15;1.3;0.05;
15132;48.9884;7.7481;A2;H1;3.84;15.9;1.3;0.05;
15133;48.9834;7.8571;A2;H1;3.97;16.5;1.45;0.05;
15134;48.9783;7.966;A2;H1;3.44;10.7;0.75;0.05;
15135;48.9732;8.0749;A2;H1;3.39;10.8;0.75;0.05;
15136;48.9679;8.1838;A2;H1;3.51;11.45;0.75;0.05;
15190;49.1197;-1.5529;A2;H1;3.03;6.35;0.45;0.05;
15191;49.1232;-1.4435;A2;H1;3.08;6.5;0.65;0.05;
15192;49.1266;-1.3341;A2;H1;3.05;6.45;0.35;0;
15193;49.1299;-1.2247;A2;H1;3.06;6.35;0.4;0;
15194;49.1331;-1.1153;A2;H1;3.05;6.5;0.35;0;
15195;49.1362;-1.0058;A2;H1;3.05;7.1;0.15;0;
15196;49.1392;-0.8964;A2;H1;4.47;14.15;3.5;0.55;
15197;49.1421;-0.7869;A2;H1;4.45;14.05;3.5;0.5;
15198;49.1449;-0.6774;A2;H1;4.49;14.15;3.55;0.5;
15199;49.1476;-0.5679;A2;H1;4.47;14.95;3.45;0.55;
15200;49.1502;-0.4584;A2;H1;5.51;21.2;5;0.75;
15201;49.1527;-0.3489;A2;H1;5.62;21.85;5.05;1.25;
15202;49.1551;-0.2394;A2;H1;5.64;22.05;5.1;1.3;
15203;49.1574;-0.1298;A2;H1;5.64;22.05;4.95;1.2;
15204;49.1597;-0.0203;A2;H1;5.61;22.5;6.1;1.1;
15205;49.1618;0.0893;A2;H1;4.22;14.55;4.55;0.4;
15206;49.1638;0.1988;A2;H1;4.27;15.85;4.25;0.5;
15207;49.1657;0.3084;A2;H1;4.25;15.85;4.5;0.55;
15208;49.1675;0.418;A2;H1;5.07;21;6.7;1.95;
15209;49.1692;0.5276;A2;H1;5.06;20.95;6.75;2.05;
15210;49.1708;0.6372;A2;H1;5.09;20.95;6.75;1.9;
15211;49.1723;0.7468;A2;H1;5.12;21.2;6.7;1.8;
15212;49.1737;0.8564;A2;H1;6.42;32.05;8.1;3.2;
15213;49.175;0.966;A2;H1;6.39;31.85;8.1;3.15;
15214;49.1762;1.0756;A2;H1;6.39;31.6;8.05;3.2;
15215;49.1773;1.1853;A2;H1;6.15;28.9;7.65;2.95;
15216;49.1783;1.2949;A2;H1;6.17;29.05;7.65;3.05;
15217;49.1792;1.4045;A2;H1;6.15;28.9;7.65;2.95;
15218;49.18;1.5142;A2;H1;5.82;27.4;6.95;2.1;
15219;49.1807;1.6238;A2;H1;5.9;28.1;7;2.05;
15220;49.1813;1.7334;A2;H1;6.06;29.25;6.4;1.35;
15221;49.1818;1.8431;A2;H1;6.05;29.2;6.4;1.4;
15222;49.1822;1.9527;A2;H1;6.05;29.25;6.4;1.4;
15223;49.1825;2.0624;A2;H1;6.22;30.1;6.35;0.95;
15224;49.1827;2.172;A2;H1;5.91;28.75;5.75;0.65;
15225;49.1828;2.2817;A2;H1;5.97;29.25;5.85;0.65;
15226;49.1828;2.3913;A2;H1;5.67;26.25;4.85;0.65;
15227;49.1827;2.501;A2;H1;5.63;25.85;4.8;0.7;
15228;49.1825;2.6106;A2;H1;5.57;25.05;5.4;1.4;
15229;49.1822;2.7203;A2;H1;5.44;24.2;4.8;0.75;
15230;49.1818;2.8299;A2;H1;5.4;24.2;4.7;0.75;
15231;49.1813;2.9396;A2;H1;5.33;23.65;4.7;0.85;
15232;49.1807;3.0492;A2;H1;5.36;23.75;4.8;1;
15233;49.18;3.1589;A2;H1;5.41;25.3;4.55;0.1;
15234;49.1792;3.2685;A2;H1;5.37;25.1;4.5;0.1;
15235;49.1783;3.3781;A2;H1;5.4;25.2;4.55;0.1;
15236;49.1773;3.4878;A2;H1;5.05;22.7;3.65;0.1;
15237;49.1762;3.5974;A2;H1;4.97;21.7;3.7;0.1;
15238;49.175;3.707;A2;H1;5.16;23.9;3.15;0;
15239;49.1737;3.8166;A2;H1;5.3;24.9;3.5;0;
15240;49.1723;3.9262;A2;H1;5.25;24.65;3.3;0;
15241;49.1708;4.0358;A2;H1;4.92;22.2;2;0;
15242;49.1692;4.1454;A2;H1;5.06;23.25;2.55;0;
15243;49.1675;4.255;A2;H1;4.97;22.25;2.85;0;
15244;49.1657;4.3646;A2;H1;4.42;17.65;2.4;0.05;
15245;49.1638;4.4742;A2;H1;4.37;17.1;2.3;0.05;
15246;49.1618;4.5837;A2;H1;4.16;16.65;2.2;0.1;
15247;49.1597;4.6933;A2;H1;4.09;17.05;2.2;0.1;
15248;49.1575;4.8028;A2;H1;4.21;18.55;2.5;0.1;
15249;49.1552;4.9124;A2;H1;3.99;16.35;2.15;0.1;
15250;49.1528;5.0219;A2;H1;4.07;17.65;2.4;0.05;
15251;49.1503;5.1314;A2;H1;3.87;15.65;2.15;0;
15252;49.1477;5.2409;A2;H1;3.81;15.2;2.05;0;
15253;49.145;5.3504;A2;H1;3.92;15.2;2.2;0.05;
15254;49.1421;5.4599;A2;H1;3.65;13.8;1.9;0;
15255;49.1392;5.5694;A2;H1;4.03;15.3;2.1;0;
15256;49.1362;5.6788;A2;H1;3.99;15.25;2;0.05;
15257;49.1331;5.7883;A2;H1;4.84;22.95;3.7;0.4;
15258;49.1299;5.8977;A2;H1;4.71;22.4;3.6;0.45;
15259;49.1266;6.0071;A2;H1;4.19;18.7;2.8;0.15;
15260;49.1232;6.1165;A2;H1;4.59;21.3;3.3;0.35;
