#-----------------------------------------------------------------------------
# Date d'extraction : 31/08/2021 - 07h56 loc.
#-----------------------------------------------------------------------------
# Producteur : DSM
# Experience : IFM2009
# Modele     : ARPEGE_V4_CNRM (SST_CNRM)
# Scenario :
#     A1B : Sc�nario interm�diaire
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM : Indicateur feux de for�t
#     NORIFM20 : Indicateur feux de for�t nbj sup � 20
#     NORIFM40 : Indicateur feux de for�t nbj sup � 40
#     NORIFM60 : Indicateur feux de for�t nbj sup � 60
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORIFM;NORIFM20;NORIFM40;NORIFM60;
2911;42.9837;0.7214;A1B;H1;4.12;10.85;0.7;0.15;
2912;42.9851;0.8192;A1B;H1;3.38;9.25;0.6;0.1;
2913;42.9865;0.9171;A1B;H1;3.59;10.1;0.7;0.1;
2914;42.9877;1.015;A1B;H1;3.76;9.45;0.6;0;
2915;42.9889;1.1129;A1B;H1;4.4;13.15;0.95;0.05;
2916;42.99;1.2108;A1B;H1;4.25;12.05;0.85;0.05;
2917;42.9909;1.3086;A1B;H1;4.18;11.7;0.8;0.05;
2918;42.9918;1.4065;A1B;H1;4.18;11.65;0.8;0.05;
2919;42.9927;1.5044;A1B;H1;4.18;11.55;1.2;0.15;
2920;42.9934;1.6023;A1B;H1;4.61;14.6;1.65;0.15;
2921;42.994;1.7002;A1B;H1;4.32;12.1;0.45;0;
2922;42.9945;1.7981;A1B;H1;5.77;24.95;3.95;0.3;
2923;42.995;1.896;A1B;H1;5.9;26.45;4.45;0.4;
2924;42.9953;1.9939;A1B;H1;6.44;32.55;3.2;0.3;
2925;42.9956;2.0918;A1B;H1;6.25;30.55;2.95;0.3;
2926;42.9958;2.1897;A1B;H1;6.95;38.05;4.75;0.45;
2927;42.9959;2.2876;A1B;H1;6.37;31.75;3.15;0.3;
2928;42.9959;2.3855;A1B;H1;5.53;22.4;2.05;0;
2929;42.9958;2.4834;A1B;H1;8.21;51.5;8.25;0.35;
2930;42.9956;2.5813;A1B;H1;9.42;60.9;12.3;1.8;
2931;42.9953;2.6792;A1B;H1;9.85;63.85;14.05;2.8;
2932;42.995;2.7771;A1B;H1;14.28;93.25;27.6;7.5;
2933;42.9945;2.875;A1B;H1;14.6;94.45;28.65;8.1;
2934;42.994;2.9729;A1B;H1;16.78;111.1;38.35;12.85;
2999;42.7676;9.3183;A1B;H1;9.84;54.8;9.8;1.5;
3000;42.7612;9.4155;A1B;H1;7.45;34.45;3.55;0.1;
3033;43.0047;-1.3367;A1B;H1;2.09;2.95;0;0;
3036;43.0144;-1.0433;A1B;H1;2.36;7.05;0.3;0;
3037;43.0175;-0.9454;A1B;H1;2.18;2.3;0.2;0;
3038;43.0204;-0.8475;A1B;H1;2.18;2.3;0.2;0;
3039;43.0233;-0.7497;A1B;H1;1.99;1.9;0.1;0;
3040;43.0261;-0.6518;A1B;H1;3.17;10.1;2.1;0.1;
3041;43.0288;-0.5539;A1B;H1;2.64;7.75;1.05;0;
3042;43.0313;-0.456;A1B;H1;2.9;9.25;1.6;0;
3043;43.0339;-0.3581;A1B;H1;2.52;7.4;1;0;
3044;43.0363;-0.2602;A1B;H1;2.52;4.8;0.7;0;
3045;43.0386;-0.1623;A1B;H1;2.97;7.2;0.7;0;
3046;43.0408;-0.0643;A1B;H1;3.54;9.6;1.3;0.1;
3047;43.043;0.0336;A1B;H1;3.26;8.6;0.85;0;
3048;43.0451;0.1316;A1B;H1;3.31;8.8;0.85;0;
3049;43.047;0.2295;A1B;H1;3.62;10.05;1.4;0.15;
3050;43.0489;0.3275;A1B;H1;3.76;11.15;1.5;0.25;
3051;43.0507;0.4254;A1B;H1;3.91;10.4;0.65;0.1;
3052;43.0524;0.5234;A1B;H1;4.04;11;0.65;0.1;
3053;43.054;0.6214;A1B;H1;4.7;13.9;0.9;0.1;
3054;43.0555;0.7194;A1B;H1;4.82;14.6;0.85;0.1;
3055;43.057;0.8174;A1B;H1;5.3;19.35;2.05;0.75;
3056;43.0583;0.9153;A1B;H1;5.44;19.95;2.15;0.9;
3057;43.0596;1.0133;A1B;H1;4.86;16;1.3;0.65;
3058;43.0607;1.1113;A1B;H1;4.39;12.9;0.85;0.05;
3059;43.0618;1.2093;A1B;H1;4.28;12.2;0.85;0.05;
3060;43.0628;1.3074;A1B;H1;4.37;12.85;0.85;0.05;
3061;43.0637;1.4054;A1B;H1;4.56;14.65;1.05;0.05;
3062;43.0645;1.5034;A1B;H1;5.8;24;1.8;0.9;
3063;43.0652;1.6014;A1B;H1;5.99;25.85;1.75;0.85;
3064;43.0659;1.6994;A1B;H1;6.12;26.8;2.1;0.85;
3065;43.0664;1.7974;A1B;H1;6.41;29.9;5.1;0.65;
3066;43.0668;1.8955;A1B;H1;6.37;29.85;4.9;0.4;
3067;43.0672;1.9935;A1B;H1;9.04;58.55;10.55;0.35;
3068;43.0675;2.0915;A1B;H1;10.19;69.05;15.45;0.75;
3069;43.0677;2.1895;A1B;H1;11.53;80.85;20.4;3.35;
3070;43.0677;2.2876;A1B;H1;11.05;76.25;18.45;2.55;
3071;43.0677;2.3856;A1B;H1;9.29;59.25;13.2;1;
3072;43.0677;2.4836;A1B;H1;11.53;76.8;19.65;4.2;
3073;43.0675;2.5816;A1B;H1;13.21;89;25.8;7.5;
3074;43.0672;2.6797;A1B;H1;13.92;93.15;28.7;9.05;
3075;43.0669;2.7777;A1B;H1;14.73;95.25;28.85;8.15;
3076;43.0664;2.8757;A1B;H1;15.43;99.8;32.35;9.4;
3077;43.0659;2.9737;A1B;H1;17.57;117.2;41.55;14.7;
3078;43.0652;3.0718;A1B;H1;17.57;117.2;41.55;14.7;
3142;42.8392;9.327;A1B;H1;9.58;50.45;12.65;2.95;
3143;42.8327;9.4242;A1B;H1;8.74;46.6;4.25;0.2;
3175;43.0731;-1.4392;A1B;H1;2.47;4.55;0;0;
3176;43.0765;-1.3413;A1B;H1;2.32;3.9;0;0;
3177;43.0799;-1.2434;A1B;H1;2.84;8.8;1.05;0;
3178;43.0831;-1.1454;A1B;H1;3.06;9.6;1.35;0.05;
3179;43.0862;-1.0475;A1B;H1;2.57;7.8;0.6;0;
3180;43.0893;-0.9495;A1B;H1;2.99;9.4;1.4;0.1;
3181;43.0922;-0.8515;A1B;H1;3.32;9.15;1.4;0;
3182;43.0951;-0.7535;A1B;H1;3.21;8.85;0.7;0;
3183;43.0979;-0.6555;A1B;H1;3.8;11.65;2.2;0;
3184;43.1006;-0.5575;A1B;H1;3.72;12.55;2.85;0.25;
3185;43.1032;-0.4595;A1B;H1;3.62;10.7;1.65;0;
3186;43.1057;-0.3615;A1B;H1;3.79;11.5;2.15;0;
3187;43.1081;-0.2634;A1B;H1;3.97;12.65;2.35;0.05;
3188;43.1104;-0.1654;A1B;H1;3.76;9.9;1.25;0.25;
3189;43.1127;-0.0673;A1B;H1;4.05;12.2;1.8;0.4;
3190;43.1148;0.0307;A1B;H1;4.05;12.2;1.65;0.4;
3191;43.1169;0.1288;A1B;H1;3.99;12;1.6;0.35;
3192;43.1189;0.2269;A1B;H1;4.12;12.85;1.7;0.4;
3193;43.1208;0.325;A1B;H1;4.16;13;1.6;0.3;
3194;43.1226;0.4231;A1B;H1;3.9;9.75;0.65;0;
3195;43.1243;0.5211;A1B;H1;4.03;10.35;0.9;0;
3196;43.1259;0.6192;A1B;H1;4.15;11.25;0.9;0;
3197;43.1274;0.7173;A1B;H1;5.27;19.2;2.2;0.75;
3198;43.1288;0.8155;A1B;H1;5.35;19.6;1.85;0.8;
3199;43.1302;0.9136;A1B;H1;5.54;20.85;2.3;0.95;
3200;43.1314;1.0117;A1B;H1;5.39;19.75;1.9;0.85;
3201;43.1326;1.1098;A1B;H1;4.63;15.2;1.2;0.05;
3202;43.1337;1.2079;A1B;H1;5.07;18.05;2;0.3;
3203;43.1347;1.3061;A1B;H1;6.32;28.05;2.45;0.9;
3204;43.1356;1.4042;A1B;H1;6.25;27.75;2.25;0.9;
3205;43.1364;1.5023;A1B;H1;6.12;26.8;2.1;0.85;
3206;43.1371;1.6005;A1B;H1;6.36;28.25;2.5;0.9;
3207;43.1377;1.6986;A1B;H1;6.47;29.2;2.55;0.9;
3208;43.1383;1.7968;A1B;H1;9.91;66.85;14.2;0.7;
3209;43.1387;1.8949;A1B;H1;9.58;63.6;12.5;0.6;
3210;43.1391;1.9931;A1B;H1;9.92;66.95;14.2;0.7;
3211;43.1393;2.0912;A1B;H1;11.11;77.25;18.6;2.65;
3212;43.1395;2.1894;A1B;H1;10.48;70.85;16.1;1.35;
3213;43.1396;2.2875;A1B;H1;11.96;84;24.55;4.65;
3214;43.1396;2.3857;A1B;H1;10.89;72.65;18.9;2.7;
3215;43.1395;2.4838;A1B;H1;11.22;75.1;21.75;2.45;
3216;43.1394;2.5819;A1B;H1;12.67;85.65;24.15;7;
3217;43.1391;2.6801;A1B;H1;15.2;100.4;33.45;12.6;
3218;43.1387;2.7782;A1B;H1;15.44;102.25;34.65;13;
3219;43.1383;2.8764;A1B;H1;15.96;104.9;34.95;10.6;
3220;43.1377;2.9745;A1B;H1;17.11;113.15;39.15;13.5;
3221;43.1371;3.0727;A1B;H1;16.24;107.45;34;11.2;
3249;43.0831;5.8186;A1B;H1;18.54;126.35;39.45;17.55;
3251;43.0766;6.0145;A1B;H1;17.65;121.05;35.95;14.7;
3252;43.0732;6.1124;A1B;H1;17.79;122.2;36.55;14.6;
3285;42.9107;9.3357;A1B;H1;8.1;40.1;4.05;0.15;
3286;42.9043;9.433;A1B;H1;9.09;48.75;4.3;0.4;
3319;43.1483;-1.3459;A1B;H1;3.23;10.15;1.5;0.05;
3320;43.1517;-1.2479;A1B;H1;3.61;10.95;1.95;0.1;
3321;43.1549;-1.1498;A1B;H1;3.52;10.4;2.3;0.25;
3322;43.158;-1.0517;A1B;H1;3.18;9.85;1.5;0.1;
3323;43.1611;-0.9536;A1B;H1;3.64;10.85;2.45;0.3;
3324;43.164;-0.8555;A1B;H1;3.26;9;0.95;0;
3325;43.1669;-0.7574;A1B;H1;3.39;9.5;1.75;0.1;
3326;43.1697;-0.6593;A1B;H1;4.29;14.15;2.95;0;
3327;43.1724;-0.5611;A1B;H1;4.22;13.75;2.85;0.1;
3328;43.175;-0.463;A1B;H1;4.16;13.65;2.9;0;
3329;43.1775;-0.3648;A1B;H1;4.14;13.45;2.7;0;
3330;43.1799;-0.2667;A1B;H1;4.29;14.1;3.15;0.05;
3331;43.1823;-0.1685;A1B;H1;3.92;10.75;1.45;0.4;
3332;43.1845;-0.0703;A1B;H1;4.31;14.15;1.6;0.1;
3333;43.1867;0.0279;A1B;H1;4.36;14.25;2.15;0.6;
3334;43.1888;0.126;A1B;H1;4.27;13.9;1.85;0.55;
3335;43.1907;0.2242;A1B;H1;4.92;18.15;2.2;0.95;
3336;43.1926;0.3224;A1B;H1;4.6;16.3;1.65;0.5;
3337;43.1944;0.4207;A1B;H1;4.64;16.35;1.65;0.6;
3338;43.1961;0.5189;A1B;H1;4.59;14.5;1.15;0.55;
3339;43.1977;0.6171;A1B;H1;4.67;15.05;1.15;0.6;
3340;43.1993;0.7153;A1B;H1;5.41;19.9;2.05;0.85;
3341;43.2007;0.8136;A1B;H1;5.51;20.5;2.2;0.95;
3342;43.2021;0.9118;A1B;H1;5.41;19.9;2;0.85;
3343;43.2033;1.01;A1B;H1;5.7;21.7;2.1;0.95;
3344;43.2045;1.1083;A1B;H1;7.36;35.2;5.7;1.3;
3345;43.2056;1.2065;A1B;H1;7.23;34.35;5.15;1.05;
3346;43.2065;1.3048;A1B;H1;6.95;32;4.5;1.05;
3347;43.2074;1.403;A1B;H1;6.49;29.45;2.55;0.9;
3348;43.2083;1.5013;A1B;H1;6.32;28.1;2.45;0.9;
3349;43.209;1.5996;A1B;H1;6.66;31.05;3.05;0.9;
3350;43.2096;1.6978;A1B;H1;6.67;31.3;3.05;0.9;
3351;43.2101;1.7961;A1B;H1;10.4;70.5;16.05;1.1;
3352;43.2106;1.8944;A1B;H1;10.07;68;14.7;0.85;
3353;43.211;1.9926;A1B;H1;11.07;76.45;18.5;2.45;
3354;43.2112;2.0909;A1B;H1;12.1;85.75;22.85;4.4;
3355;43.2114;2.1892;A1B;H1;12.25;86.35;25.5;5.05;
3356;43.2115;2.2874;A1B;H1;12.64;88.8;26.5;6.2;
3357;43.2115;2.3857;A1B;H1;12.75;89.9;27;6.45;
3358;43.2114;2.484;A1B;H1;13.51;91.8;30.7;7.55;
3359;43.2112;2.5823;A1B;H1;15.84;105.25;37.05;13.95;
3360;43.211;2.6805;A1B;H1;15.47;102.4;35.05;13.05;
3361;43.2106;2.7788;A1B;H1;16.32;107.75;38.6;15.3;
3362;43.2102;2.8771;A1B;H1;16.41;108.1;39;15.6;
3363;43.2096;2.9753;A1B;H1;17.12;113.5;37.25;14.2;
3364;43.209;3.0736;A1B;H1;16.98;112.1;36.7;13.65;
3365;43.2083;3.1719;A1B;H1;16.91;111.8;36.55;13.35;
3391;43.1581;5.7248;A1B;H1;18.06;120.8;36.75;16.85;
3392;43.1549;5.8229;A1B;H1;16.9;109.45;33.5;16.15;
3393;43.1517;5.921;A1B;H1;15.45;99.65;28.6;13.6;
3394;43.1484;6.0191;A1B;H1;17.4;116.6;39.55;15.3;
3395;43.145;6.1171;A1B;H1;17.66;119.3;41;15.05;
3396;43.1415;6.2152;A1B;H1;17.49;119.5;35.3;14.35;
3397;43.1379;6.3132;A1B;H1;16.21;107.7;29.95;13.45;
3398;43.1342;6.4112;A1B;H1;15.63;104.55;27.4;12.05;
3428;42.9823;9.3444;A1B;H1;8.95;47.7;4.2;0.25;
3462;43.2201;-1.3505;A1B;H1;3.33;10.1;1.5;0.1;
3463;43.2235;-1.2523;A1B;H1;3.64;11.05;1.65;0.1;
3464;43.2267;-1.1541;A1B;H1;3.71;11.15;2.75;0.45;
3465;43.2298;-1.0559;A1B;H1;3.9;11.65;3.45;0.8;
3466;43.2329;-0.9577;A1B;H1;3.87;11.5;3.25;0.75;
3467;43.2359;-0.8595;A1B;H1;3.71;10.4;2.3;0.35;
3468;43.2387;-0.7613;A1B;H1;3.71;10.4;2.3;0.35;
3469;43.2415;-0.663;A1B;H1;4.41;14.5;2.85;0.2;
3470;43.2442;-0.5647;A1B;H1;4.28;14.1;3;0;
3471;43.2468;-0.4665;A1B;H1;4.33;14.15;3;0.1;
3472;43.2494;-0.3682;A1B;H1;4.34;14.25;2.95;0.15;
3473;43.2518;-0.2699;A1B;H1;4.33;14.15;3;0.1;
3474;43.2541;-0.1716;A1B;H1;3.96;11.2;1.5;0.4;
3475;43.2564;-0.0733;A1B;H1;4.43;14.9;1.7;0.25;
3476;43.2585;0.025;A1B;H1;4.99;17.9;1.65;0.6;
3477;43.2606;0.1233;A1B;H1;4.97;17.75;1.6;0.5;
3478;43.2626;0.2216;A1B;H1;5.07;18.85;2.2;1.05;
3479;43.2645;0.3199;A1B;H1;4.84;17.8;1.85;0.9;
3480;43.2663;0.4183;A1B;H1;4.93;18.2;2.25;1.05;
3481;43.268;0.5166;A1B;H1;4.87;16.3;1.5;0.7;
3482;43.2696;0.6149;A1B;H1;4.83;16.1;1.4;0.7;
3483;43.2711;0.7133;A1B;H1;4.91;17.3;1.4;0.7;
3484;43.2726;0.8116;A1B;H1;5.61;20.95;2.1;0.95;
3485;43.2739;0.91;A1B;H1;5.64;21.4;2.15;0.95;
3486;43.2752;1.0084;A1B;H1;5.67;21.65;2.1;0.95;
3487;43.2764;1.1067;A1B;H1;7.48;36.05;5.75;1.35;
3488;43.2774;1.2051;A1B;H1;7.5;36.95;5.55;1.05;
3489;43.2784;1.3035;A1B;H1;8.01;44.8;7;1.05;
3490;43.2793;1.4019;A1B;H1;7.78;42.35;6.55;1.1;
3491;43.2801;1.5003;A1B;H1;8.24;47.55;7.75;1.05;
3492;43.2809;1.5986;A1B;H1;8.1;45.65;7.25;1.1;
3493;43.2815;1.697;A1B;H1;7.85;43.25;6.75;1.05;
3494;43.282;1.7954;A1B;H1;11.27;75.85;19.85;2.95;
3495;43.2825;1.8938;A1B;H1;11.16;77.7;18.9;2.7;
3496;43.2828;1.9922;A1B;H1;12.25;86.35;25.5;5.05;
3497;43.2831;2.0906;A1B;H1;12.16;85.45;25.3;4.95;
3498;43.2833;2.189;A1B;H1;11.75;82.45;23.2;4.4;
3499;43.2834;2.2874;A1B;H1;11.47;79.5;21;3.7;
3500;43.2834;2.3858;A1B;H1;11.78;82.65;23.25;4.4;
3501;43.2833;2.4842;A1B;H1;12.01;84.65;24.75;4.6;
3502;43.2831;2.5826;A1B;H1;14.79;98.2;31.75;11.2;
3503;43.2828;2.681;A1B;H1;15.69;104;36.1;13.7;
3504;43.2825;2.7793;A1B;H1;12.57;84.5;21.5;4.05;
3505;43.282;2.8777;A1B;H1;15.86;103.35;34.25;15;
3506;43.2815;2.9761;A1B;H1;16.49;107.55;37.2;16.25;
3507;43.2809;3.0745;A1B;H1;16.72;111;32.75;12.45;
3508;43.2801;3.1729;A1B;H1;16.37;108.5;31.8;11.3;
3509;43.2793;3.2713;A1B;H1;17.08;113.9;33.4;13.1;
3510;43.2784;3.3697;A1B;H1;17.08;113.9;33.4;13.1;
3511;43.2774;3.468;A1B;H1;16.77;116.45;30.7;11;
3531;43.2388;5.4344;A1B;H1;15.66;96;29;13.55;
3532;43.2359;5.5326;A1B;H1;15.95;98.4;29.75;13.75;
3533;43.2329;5.6309;A1B;H1;13.3;84.45;22.85;7.3;
3534;43.2299;5.7291;A1B;H1;15.19;97.1;28.3;12.75;
3535;43.2267;5.8273;A1B;H1;13.01;81.85;21.4;7.5;
3536;43.2235;5.9255;A1B;H1;12.31;76.2;19.1;6.25;
3537;43.2202;6.0237;A1B;H1;16.99;112.65;36.95;15.25;
3538;43.2168;6.1218;A1B;H1;17.57;117.95;40.65;15.3;
3539;43.2133;6.22;A1B;H1;17.27;115.75;39;15.25;
3540;43.2097;6.3182;A1B;H1;15.87;108;31.65;12.25;
3541;43.206;6.4163;A1B;H1;17.45;117.05;40.45;15.45;
3542;43.2022;6.5144;A1B;H1;17.74;113.65;39.85;19.65;
3543;43.1983;6.6125;A1B;H1;18.07;115.6;41.05;20.55;
3603;43.285;-1.5517;A1B;H1;3.91;11.7;1.55;0;
3604;43.2885;-1.4534;A1B;H1;3.6;10.85;2.4;0.3;
3605;43.2919;-1.3551;A1B;H1;3.82;11.5;2.8;0.55;
3606;43.2953;-1.2568;A1B;H1;3.62;10.85;2.45;0.3;
3607;43.2985;-1.1585;A1B;H1;4.02;12.05;3.6;0.85;
3608;43.3017;-1.0602;A1B;H1;4.2;12.75;4.05;0.85;
3609;43.3047;-0.9618;A1B;H1;4.21;12.8;4.1;0.9;
3610;43.3077;-0.8635;A1B;H1;3.92;11.35;2.7;0.45;
3611;43.3106;-0.7651;A1B;H1;4.59;15.75;3;0.2;
3612;43.3134;-0.6668;A1B;H1;4.39;14.4;2.95;0.2;
3613;43.3161;-0.5684;A1B;H1;4.53;15.5;2.8;0.2;
3614;43.3187;-0.47;A1B;H1;4.52;15.5;2.9;0.15;
3615;43.3212;-0.3716;A1B;H1;4.44;14.55;2.85;0.2;
3616;43.3236;-0.2732;A1B;H1;4.29;15.05;0.7;0;
3617;43.326;-0.1748;A1B;H1;4.59;17.05;1.2;0.15;
3618;43.3282;-0.0764;A1B;H1;4.86;17.65;1.95;0.9;
3619;43.3304;0.0221;A1B;H1;5.05;18.2;1.65;0.45;
3620;43.3325;0.1205;A1B;H1;5.16;18.65;1.65;0.6;
3621;43.3344;0.219;A1B;H1;5.17;19.15;2.55;1;
3622;43.3363;0.3174;A1B;H1;4.96;18.35;2.25;0.95;
3623;43.3381;0.4159;A1B;H1;5.11;19;2.25;0.95;
3624;43.3398;0.5143;A1B;H1;5.01;17.35;1.6;0.7;
3625;43.3415;0.6128;A1B;H1;4.91;17.1;1.45;0.75;
3626;43.343;0.7113;A1B;H1;5.01;18.2;1.3;0.7;
3627;43.3444;0.8097;A1B;H1;6.7;32.05;4.85;0.85;
3628;43.3458;0.9082;A1B;H1;6.6;30.9;4.8;0.95;
3629;43.3471;1.0067;A1B;H1;6.56;30.7;4.85;0.9;
3630;43.3482;1.1052;A1B;H1;7.34;35;5.6;1.3;
3631;43.3493;1.2037;A1B;H1;7.62;38.35;5.8;1.05;
3632;43.3503;1.3022;A1B;H1;8.28;47.9;7.65;1.2;
3633;43.3512;1.4007;A1B;H1;8.22;47.4;7.5;1.05;
3634;43.352;1.4992;A1B;H1;8.19;46.85;7.6;1.05;
3635;43.3527;1.5977;A1B;H1;8.1;45.65;7.25;1.1;
3636;43.3534;1.6962;A1B;H1;8.29;47.9;7.85;1.15;
3637;43.3539;1.7947;A1B;H1;7.87;46.05;6.4;0.85;
3638;43.3544;1.8932;A1B;H1;11.84;83.4;23.75;4.45;
3639;43.3547;1.9918;A1B;H1;11.19;76.45;19.85;3.3;
3640;43.355;2.0903;A1B;H1;8.25;52;10.85;1.2;
3641;43.3552;2.1888;A1B;H1;6.98;42.1;6.8;0.2;
3642;43.3553;2.2873;A1B;H1;6.77;40.25;6.05;0.2;
3643;43.3553;2.3858;A1B;H1;7.03;42.6;7;0.1;
3644;43.3552;2.4844;A1B;H1;6.88;41.5;6.45;0.15;
3645;43.355;2.5829;A1B;H1;9.59;61.05;10.55;1;
3646;43.3547;2.6814;A1B;H1;10.29;66.95;13.5;1.7;
3647;43.3544;2.7799;A1B;H1;11.2;71.3;16.8;4.3;
3648;43.3539;2.8784;A1B;H1;13.47;88.5;26.9;8.5;
3649;43.3534;2.9769;A1B;H1;12.3;81.05;20.35;4.85;
3650;43.3527;3.0754;A1B;H1;12.8;83.8;21.95;5.7;
3651;43.352;3.1739;A1B;H1;16.23;106.55;31.3;10.95;
3652;43.3512;3.2725;A1B;H1;16.3;107.3;31.6;11.2;
3653;43.3503;3.371;A1B;H1;16.45;114.25;29.4;10.3;
3654;43.3493;3.4695;A1B;H1;18.52;125.2;39.2;16.35;
3655;43.3482;3.5679;A1B;H1;18.83;126.75;40.15;17;
3668;43.326;4.8479;A1B;H1;25.79;173.6;77.35;33.65;
3670;43.3212;5.0447;A1B;H1;21.97;154.6;59.45;24.35;
3671;43.3187;5.1431;A1B;H1;20.6;145.5;53.2;20.15;
3674;43.3106;5.4383;A1B;H1;20.18;137.35;49.45;20.95;
3675;43.3077;5.5366;A1B;H1;13.97;89.5;24.3;8.4;
3676;43.3048;5.635;A1B;H1;11.8;71.8;17.5;4.65;
3677;43.3017;5.7333;A1B;H1;11.6;71.35;17.05;4.95;
3678;43.2985;5.8317;A1B;H1;11.87;73.4;17.5;5.4;
3679;43.2953;5.93;A1B;H1;12.64;79.4;20;6.6;
3680;43.292;6.0283;A1B;H1;13.74;90.15;24;8.7;
3681;43.2886;6.1266;A1B;H1;16.71;110.35;36.75;15.35;
3682;43.285;6.2249;A1B;H1;16.75;110.75;37;15.5;
3683;43.2814;6.3231;A1B;H1;15.52;106.2;29.5;11.1;
3684;43.2778;6.4214;A1B;H1;18.15;119.45;44.35;18.05;
3685;43.274;6.5196;A1B;H1;17.83;114;40;19.8;
3744;43.3495;-1.7534;A1B;H1;4.68;16.9;3.2;0;
3745;43.3532;-1.655;A1B;H1;4.7;17;3.3;0;
3746;43.3568;-1.5566;A1B;H1;4.57;16.3;2.55;0;
3747;43.3603;-1.4582;A1B;H1;4.38;13.3;4.5;0.85;
3748;43.3637;-1.3598;A1B;H1;4.15;12.6;4.05;0.85;
3749;43.3671;-1.2613;A1B;H1;4.24;12.85;4.1;0.85;
3750;43.3703;-1.1629;A1B;H1;4.18;12.7;4.05;0.9;
3751;43.3735;-1.0644;A1B;H1;4.38;13.35;4.55;0.85;
3752;43.3765;-0.966;A1B;H1;4.33;14.55;2.25;0;
3753;43.3795;-0.8675;A1B;H1;4.21;15.55;0.6;0;
3754;43.3824;-0.769;A1B;H1;4.59;15.8;3.05;0.2;
3755;43.3852;-0.6705;A1B;H1;4.67;16.25;2.95;0.3;
3756;43.3879;-0.572;A1B;H1;4.65;16.2;2.95;0.2;
3757;43.3905;-0.4735;A1B;H1;5.1;19.85;1.65;0.1;
3758;43.393;-0.375;A1B;H1;4.97;19.25;1.6;0.05;
3759;43.3955;-0.2765;A1B;H1;4.86;18.7;1.45;0.1;
3760;43.3978;-0.1779;A1B;H1;4.79;18.15;1.45;0.2;
3761;43.4001;-0.0794;A1B;H1;4.87;17.75;1.8;1.05;
3762;43.4022;0.0192;A1B;H1;5.21;19;1.6;0.6;
3763;43.4043;0.1177;A1B;H1;5.15;20.1;2.7;0.9;
3764;43.4063;0.2163;A1B;H1;5.05;19.55;2.45;0.85;
3765;43.4082;0.3149;A1B;H1;5.08;19.15;1.85;0.9;
3766;43.41;0.4134;A1B;H1;5.2;19.85;1.65;0.95;
3767;43.4117;0.512;A1B;H1;5.08;18.85;1.3;0.7;
3768;43.4133;0.6106;A1B;H1;5.07;18.95;1.4;0.7;
3769;43.4149;0.7092;A1B;H1;6.7;31.85;4.95;0.85;
3770;43.4163;0.8078;A1B;H1;6.86;33.55;5.1;0.8;
3771;43.4177;0.9064;A1B;H1;6.88;33.65;5.15;0.75;
3772;43.4189;1.005;A1B;H1;6.52;30.45;3.6;0.25;
3773;43.4201;1.1037;A1B;H1;7.02;33.05;4.45;0.85;
3774;43.4212;1.2023;A1B;H1;7.62;38.35;5.8;1.05;
3775;43.4222;1.3009;A1B;H1;8.46;49.6;8.5;1.1;
3776;43.4231;1.3995;A1B;H1;8.61;51.25;8.95;1.05;
3777;43.4239;1.4982;A1B;H1;8.22;47.4;7.5;1.05;
3778;43.4246;1.5968;A1B;H1;8.37;51.25;8.85;1.3;
3779;43.4253;1.6954;A1B;H1;7.99;47.7;6.95;0.75;
3780;43.4258;1.7941;A1B;H1;7.74;44.9;6.2;0.85;
3781;43.4263;1.8927;A1B;H1;10.28;66.15;17.9;4.45;
3782;43.4266;1.9913;A1B;H1;9.67;62.05;15.95;3.5;
3783;43.4269;2.09;A1B;H1;7.03;41.65;6.3;0.2;
3784;43.4271;2.1886;A1B;H1;5.52;27.2;2.85;0;
3785;43.4272;2.2873;A1B;H1;5.14;23;2.35;0;
3786;43.4272;2.3859;A1B;H1;5.37;26.4;2.8;0;
3787;43.4271;2.4845;A1B;H1;5.21;24.1;2.6;0;
3788;43.4269;2.5832;A1B;H1;5.01;24.6;1.95;0;
3789;43.4266;2.6818;A1B;H1;6.51;36.9;6.2;1;
3790;43.4263;2.7805;A1B;H1;8.58;51.5;7.55;1.1;
3791;43.4258;2.8791;A1B;H1;10.22;63.7;14.3;2.7;
3792;43.4253;2.9777;A1B;H1;11.99;78.5;19.15;4.65;
3793;43.4246;3.0764;A1B;H1;12.44;82;20.75;5;
3794;43.4239;3.175;A1B;H1;12.72;83.4;21.8;5.7;
3795;43.4231;3.2736;A1B;H1;12.43;76.8;21;4.9;
3796;43.4222;3.3723;A1B;H1;17.88;121.5;37.2;15.3;
3797;43.4212;3.4709;A1B;H1;17.62;120;35.85;14.7;
3798;43.4201;3.5695;A1B;H1;18.4;124.35;38.95;16.05;
3799;43.419;3.6681;A1B;H1;18.52;125.2;39.2;16.35;
3800;43.4177;3.7667;A1B;H1;18.79;126.55;39.95;16.95;
3809;43.4023;4.654;A1B;H1;24.35;172.1;68.85;29.35;
3810;43.4001;4.7525;A1B;H1;23.98;171.55;68.6;28;
3811;43.3979;4.8511;A1B;H1;25.79;173.6;77.35;33.65;
